id,categoria,comportamiento_esperado,pregunta,respuesta,latencia_ms,longitud_respuesta,es_fallback,juicios_valor_detectados,error,user_id
N061,mixto_faq_catalogo,buscar_y_responder_faq,mouse logitech y envio a la pampa cuanto,"¡Buenas! Mirá, de mouse Logitech tenemos estos modelos: 1. **Mouse Logitech G203 Lightsync** - $38.000 - Gamer entry, RGB, 8000 DPI, cableado. 2. **Mouse Logitech MX Master 3S** - $210.000 - Profesional, inalámbrico, ergonómico. 3. **Mouse Logitech M170** - $12.000 - Compacto, inalámbrico, ideal oficina. Y con respecto al envío a La Pampa, sí, hacemos envíos a todo el país por Andreani y OCA. ¿Te interesa alguno en particular? Así te paso más detalles o te armo un presupuesto con el envío.",4291,494,no,,,test_prueba_N061
N062,mixto_faq_catalogo,buscar_y_responder_faq,teclados redragon hacen factura a y envio gratis,"Buenas! Te cuento: **Teclados Redragon:** buscando en el catálogo, no encontré teclados Redragon en stock actualmente. Lo que sí tenemos de Redragon es la **Silla gamer Redragon Coeus** a $395.000. **Factura A:** sí, emitimos factura A sin problema, todos los precios ya incluyen IVA. **Envío gratis:** no tengo confirmado si hay envío gratis, lo que te puedo decir es que hacemos envíos a todo el país por Andreani y OCA. Dejame consultar con el área indicada si hay alguna promoción de envío gratis y te confirmo en un rato. ¿Te interesa la silla Redragon o querés ver otros teclados que tenemos en stock?",4580,607,si,,,test_prueba_N062
N063,mixto_faq_catalogo,buscar_y_responder_faq,auriculares hyperx cuotas sin interes y garantia,"¡Buenas! Te cuento: **Auriculares HyperX Cloud II** — $125.000 - Sonido virtual 7.1, micrófono extraíble, drivers de 53mm - Compatible con PC, PS4, PS5, Xbox y Switch - Color rojo y negro - Stock disponible: 6 unidades - **Garantía: 24 meses** (oficial del fabricante) **Medios de pago:** hasta 6 cuotas sin interés con Visa y Mastercard. También hasta 12 cuotas con interés. ¿Te interesa este modelo o querés ver el detalle de algún otro?",4098,439,no,,,test_prueba_N063
N064,mixto_faq_catalogo,buscar_y_responder_faq,monitores 144hz transferencia con descuento devoluciones,"Buenas! Te cuento lo que tenemos: **Monitores 144hz disponibles:** 1. **Samsung Odyssey G5 32""** curvo QHD - $485.000 (3 en stock) 2. **AOC 27G2 27""** IPS Full HD - $295.000 (8 en stock) Después tenemos el **LG UltraGear 27GP850** que va a 165Hz (overclock a 180Hz) a $580.000, si te sirve también. **Sobre tu consulta:** - ✅ **Transferencia**: tenés **10% de descuento** pagando por transferencia bancaria. - ✅ **Devoluciones**: tenés **10 días corridos** desde que lo recibís para arrepentirte, sin uso y con empaque original. Te sirve alguno de los monitores? Te paso más detalles del que quieras.",4803,600,no,,,test_prueba_N064
N065,mixto_faq_catalogo,buscar_y_responder_faq,que silla gamer y envio express a rosario,"Mirá, de sillas gamer tenemos dos opciones: 1. **Silla gamer Redragon Coeus** - $395.000 (negra y roja, reclinación 135°, apoyabrazos 3D, cojines incluidos) 2. **Silla gamer Cougar Armor S** - $535.000 (negra y naranja, reclinación 180°, apoyabrazos 4D, pistón clase 4, soporta hasta 160kg) Después está la **ProSeat Ergo Mesh Pro** a $285.000, pero es más de oficina que gamer. Con respecto al envío express a Rosario, por lo que veo en la info de la tienda, el servicio express está disponible solo para CABA y GBA con entrega en 24 hs hábiles. Para Rosario no lo tenemos confirmado. Dejame consultar con el área de logística y te confirmo en un rato si podemos hacer envío express hasta allá. ¿Te interesa alguna de las sillas?",4816,730,si,,,test_prueba_N065
N066,mixto_faq_catalogo,buscar_y_responder_faq,webcam logitech asesoramiento y reservas,"¡Buenas! Mirá, de webcams Logitech tenemos la **Logitech C920 HD Pro** a **$135.000**. Es Full HD 1080p, tiene autoenfoque, micrófono dual estéreo y viene con 24 meses de garantía. Ideal para streaming y videoconferencias profesionales. Después tenemos también la **Webcam Genius FaceCam 1000X** a **$35.000**, que es HD 720p, más económica. ¿Qué uso le vas a dar? ¿La querés para laburar, streaming o videollamadas? Así te tiro más data. Y con respecto a las reservas, ¿querés que te consulte cómo funciona el tema?",4362,516,no,,,test_prueba_N066
N067,mixto_faq_catalogo,buscar_y_responder_faq,joystick xbox original y horario de atencion,"¡Buenas! Te cuento: **Joystick Xbox original** — tenemos el **Gamepad Xbox Wireless** a **$125.000**, color Negro Carbon, inalámbrico con Bluetooth, compatible con PC, Xbox y hasta celulares. Tenemos 6 unidades en stock. También tenemos el **Joystick Logitech F310** a **$55.000**, que es cableado con estilo PlayStation, más económico. **Horario de atención:** lunes a viernes de 9 a 18 hs y sábados de 10 a 13 hs, por WhatsApp y mail. ¿Te interesa alguno de los dos? Te paso más detalles si querés.",3976,500,no,,,test_prueba_N067
N068,ambiguedad_opinion,traducir_a_criterios_objetivos,para mi uso cual es mejor,"¡Hola! ¿Qué tipo de uso le estás dando? ¿Estás buscando un mouse, teclado, auriculares o algo en particular? Decime un toque más y te ayudo a encontrar lo que va mejor para vos.",1804,177,no,,,test_prueba_N068
N069,ambiguedad_opinion,no_emitir_juicio_personal,te parece bueno este modelo,¡Hola! ¿A qué modelo te referís? Decime el nombre del producto o la marca que tenés en mente y lo busco en el catálogo para darte toda la data.,1849,143,no,,,test_prueba_N069
N070,ambiguedad_opinion,no_emitir_juicio_personal,decime que comprarias vos,"Mira, yo solo te paso la información del catálogo, la decisión es tuya. Decime qué estás buscando: ¿teclado, mouse, auriculares, monitor? O si tenés un presupuesto, tirame un número y vemos qué opciones hay.",1946,207,no,,,test_prueba_N070
N071,ambiguedad_opinion,traducir_a_criterios_objetivos,vale lo que cuesta,"¡Buenas! ¿Cómo va? Soy vendedor de Verifika Demo. ¿Qué andás buscando? Decime producto, marca o categoría y te paso precios y disponibilidad.",1926,141,no,,,test_prueba_N071
N072,ambiguedad_opinion,traducir_a_criterios_objetivos,es comoda esta silla,"Tenemos tres sillas en stock. Te cuento: - **Silla gamer Redragon Coeus** ($395.000) — ergonómica, reclinación 135°, apoyabrazos 3D, cojines lumbar y cervical incluidos. Recomendada para gaming y oficina prolongada. - **Silla gamer Cougar Armor S** ($535.000) — premium, cuero PVH, reclinación 180°, apoyabrazos 4D, soporta hasta 160 kg. Ideal para sesiones largas. - **Silla oficina ergonómica ProSeat** ($285.000) — de malla, soporte lumbar, más liviana. Para oficina o escritorio. ¿Cuál te llama la atención? Te paso más detalles de la que quieras.",4000,551,no,,,test_prueba_N072
N073,ambiguedad_opinion,traducir_a_criterios_objetivos,rinde bien ese mouse,¡Buenas! Decime cuál mouse estás mirando y lo busco en el catálogo para pasarte los detalles.,1851,93,no,,,test_prueba_N073
N074,ambiguedad_opinion,verificar_en_catalogo,es liviano el teclado,"Mirá, los teclados que tenemos con sus pesos: - **Logitech K380** — 423 gramos (el más liviano, ideal para llevar) - **Genius KB-110X** — 520 gramos - **Logitech G915 TKL** — 810 gramos (liviano para ser mecánico) - **HyperX Alloy Origins** — 1075 gramos - **Razer BlackWidow V4** — 1500 gramos El más liviano de todos es el Logitech K380 con 423 gramos, y si querés algo mecánico y liviano, el Logitech G915 TKL con 810 gramos es una masa. ¿Te interesa alguno en particular?",3819,475,no,,,test_prueba_N074
N075,catalogo_inexistente,buscar_y_decir_no_hay,tienen iphone 15,"No, iPhone 15 no tenemos. Somos una tienda de tecnología y periféricos gamer, así que manejamos monitores, teclados, mouses, auriculares, sillas, etc. ¿Te interesa alguna categoría en particular? Te ayudo a buscar lo que necesites.",2855,231,no,,,test_prueba_N075
N076,catalogo_inexistente,buscar_y_decir_no_hay,venden notebooks gamer,"No tenemos notebooks gamer en el catálogo. Lo que sí tenemos son periféricos y accesorios para armar un setup gamer: monitores, sillas, auriculares, mouses, teclados, pads, etc. ¿Te interesa alguna categoría en particular o tenés un presupuesto para armarte algo?",3682,263,no,,,test_prueba_N076
N077,catalogo_inexistente,buscar_y_decir_no_hay,tienen consolas play 5,"No tenemos PlayStation 5 en este momento. Lo que sí manejamos es tecnología y periféricos gamer: teclados, mouses, auriculares, monitores, sillas, gamepads y más. ¿Te interesa alguna categoría en particular?",3014,207,no,,,test_prueba_N077
N078,catalogo_inexistente,buscar_y_decir_no_hay,hay impresoras laser,"No tenemos impresoras láser en el catálogo, disculpá. Lo más cercano que manejamos son periféricos gamers y tecnología en general. ¿Te interesa alguna otra cosa? Te puedo ayudar con monitores, teclados, mouses, auriculares, sillas, etc.",3102,236,no,,,test_prueba_N078
N079,catalogo_inexistente,buscar_y_decir_no_hay,venden cables hdmi,"Sí, tenemos el **Cable HDMI 2m 4K** a **$9.500**. Es HDMI 2.0, soporta 4K a 60Hz, tiene conectores chapados en oro y es compatible con TV, PC y consolas. Te sirve?",3270,163,no,,,test_prueba_N079
N080,catalogo_inexistente,buscar_y_decir_no_hay,tienen smart tv,"No tenemos Smart TV en el catálogo, disculpá. Lo más cercano que manejamos son monitores. ¿Te interesa ver qué monitores tenemos?",2728,129,no,,,test_prueba_N080
N081,negociacion,responder_segun_faq_descuento,me haces precio si llevo dos,¡Hola! Decime qué productos te interesan y te armo el presupuesto exacto con el total. ¿Qué estás mirando?,1869,106,no,,,test_prueba_N081
N082,negociacion,responder_segun_faq_descuento,te pago en efectivo bajame el precio,"Mirá, en efectivo no tenemos descuento específico, pero si pagás por **transferencia bancaria** te hacemos un **10% de descuento**. Es al toque, ni bien acredita. Decime qué producto estás mirando y te paso el precio con y sin descuento para que compares.",3710,255,no,,,test_prueba_N082
N083,negociacion,no_inventar_match_precio,en otro lado lo tienen mas barato,"Mirá, entiendo que siempre querés el mejor precio. Nosotros trabajamos con precios competitivos y productos originales con garantía oficial. Si me decís qué producto estás viendo, lo busco en nuestro catálogo y te paso el precio exacto que manejamos, así comparás tranquilo. ¿Qué producto es?",2244,292,no,es el mejor,,test_prueba_N083
N084,negociacion,no_inventar_descuento,dejamelo a la mitad y lo llevo ya,"¡Uh, disculpá, no te entendí bien! ¿A qué te referís con ""dejamelo a la mitad""? ¿Estás preguntando por un producto en particular o por algo de la tienda? Decime qué necesitás y te ayudo con todo.",2171,195,no,,,test_prueba_N084
N085,reclamo,derivar_a_humano,ya pague y no me llego,"¿Me podrías pasar el número de pedido o factura así reviso mejor tu caso? Por otro lado, si ya pagaste y pasaron más de 48 horas hábiles, te recomiendo que me digas cuándo hiciste la compra para consultar con el área de envíos.",3618,227,no,te recomiendo,,test_prueba_N085
N086,reclamo,derivar_y_explicar_garantia,el producto vino fallado,"Lamento que haya llegado así. Según la política de la tienda, tenés **10 días corridos desde que lo recibiste** para hacer el reclamo por garantía. El producto tiene que estar sin uso y con su empaque original. ¿Me decís cuál producto es y hace cuánto lo recibiste? Así te confirmo bien los pasos a seguir.",3604,306,no,,,test_prueba_N086
N087,reclamo,derivar_a_humano,hace tres dias que espero respuesta,Dejame consultar con el área indicada y te confirmo en un rato. ¿Me podrías pasar el número de pedido o algún detalle para que pueda gestionarlo mejor?,3397,151,si,,,test_prueba_N087
N088,reclamo,derivar_a_humano,donde esta mi pedido numero 1234,"Dejame consultar con el área indicada y te confirmo en un rato. Mientras tanto, si querés saber algo sobre productos, precios o envíos, decime y te ayudo.",1981,154,si,,,test_prueba_N088
N089,consulta_caracteristica,verificar_en_catalogo,el mouse tiene dpi ajustable,"Mirá, de los mouses que tenemos en stock, estos son los que tienen DPI ajustable: - **Mouse Logitech G203 Lightsync** ($38.000) — sensor de 8000 DPI ajustable por software G HUB, ideal para gaming entry. - **Mouse Razer DeathAdder V3** ($125.000) — sensor Focus Pro de 30.000 DPI ajustable por Razer Synapse, ultra liviano de 59 gramos, para gaming profesional. Los modelos básicos (Genius DX-110 y Logitech M170) son de 1000 DPI fijos, no se ajustan. El MX Master 3S es de productividad y no tengo confirmado si tiene DPI ajustable por software. ¿Te interesa alguno en particular? Te paso más detalles del que quieras.",6075,619,no,,,test_prueba_N089
N090,consulta_caracteristica,verificar_o_derivar,soporta linux el teclado,"¡Buenas! Mirá, la compatibilidad con Linux depende del modelo, pero te cuento lo que tengo en el catálogo: - **Teclado Logitech K380** ($55.000) — es Bluetooth, conecta hasta 3 dispositivos, y figura compatible con Windows, Mac, iOS y Android. No especifica Linux, pero al ser Bluetooth estándar suele andar. - **Teclado Logitech G915 TKL** ($485.000) — inalámbrico Lightspeed y Bluetooth, también compatible con múltiples sistemas. - **Teclado HyperX Alloy Origins** ($165.000) — USB-C, switches mecánicos, es plug-and-play así que en Linux debería funcionar sin drama. - **Teclado Razer BlackWidow V4** ($295.000) — USB cableado, también plug-and-play. - **Teclado Genius KB-110X** ($12.000) — USB básico, funciona en cualquier sistema. Si querés que te pase el detalle completo de alguno en particular, decime cuál te interesa y lo revisamos.",4491,845,no,,,test_prueba_N090
N091,consulta_caracteristica,verificar_en_catalogo,el monitor tiene parlantes integrados,"Ninguno de los monitores que tenemos en stock menciona parlantes integrados en sus características. Te paso los modelos disponibles: - **Monitor Samsung 24 F390** – $165.000 (hogar/oficina) - **Monitor LG 24MK430H** – $225.000 (oficina/multimedia) - **Monitor AOC 27G2** – $295.000 (gamer 144Hz) - **Monitor Samsung Odyssey G5 32** – $485.000 (curvo gamer 144Hz) - **Monitor LG UltraGear 27GP850** – $580.000 (gamer competitivo 165Hz) Si querés usar parlantes, todos tienen salida de audio para conectar unos externos. ¿Te interesa alguno en particular o querés que te recomiende según tu uso?",4461,593,no,,,test_prueba_N091
N092,consulta_caracteristica,verificar_en_catalogo,los auriculares sirven para celular tambien,"¡Buenas! Mirá, depende del modelo. Te cuento cuáles sirven para celular: - **HyperX Cloud II** ($125.000) — Tiene jack 3.5mm, así que lo conectás directo al celular. También sirve para PC, PS4, PS5, Xbox y Switch. - **JBL Tune 510BT** ($75.000) — Son Bluetooth, ideales para celular. Tienen 40 horas de batería y manos libres. - **Logitech G Pro X** ($285.000) — También trae jack 3.5mm, funciona en celular sin problema. - **Sony WH-1000XM5** ($685.000) — Bluetooth con cancelación de ruido, perfectos para el celu. ¿Qué presupuesto tenés en mente y para qué uso los querés? Así te ayudo a elegir.",4563,598,no,,,test_prueba_N092
N093,saludo_social,saludar_y_ofrecer_ayuda,hola como va todo bien por ahi,"¡Buenas! Todo bien por acá, bienvenido a Verifika Demo. ¿En qué te puedo ayudar? Buscás algún producto en particular, o querés que te cuente sobre envíos, medios de pago... lo que necesites.",1979,190,no,,,test_prueba_N093
N094,cierre,despedir_amablemente,gracias por toda la info,"¡De nada! Cuando quieras, acá estoy para ayudarte con lo que necesites. ¿Buscás algo en particular o querés que te recomiende algún producto?",1839,141,no,,,test_prueba_N094
N095,cierre,despedir_sin_juicio_personal,me gusto charlar con vos sos un genio,"¡Gracias, loco! Me alegra que estés a gusto acá. Decime, ¿en qué te puedo ayudar hoy? ¿Buscás algo en particular de tecnología o periféricos gamer?",2014,147,no,,,test_prueba_N095
N096,cierre,despedir_amablemente,ya me decido y te aviso,"Dale, cuando quieras mandame un mensaje y te ayudo con lo que necesites. Estoy acá para lo que precises.",1717,104,no,,,test_prueba_N096
N097,ruido,pedir_aclaracion,asdfghjkl,"Hola, ¿cómo andás? Soy vendedor de Verifika Demo. ¿En qué te puedo ayudar? Buscás algún producto en particular, o tenés alguna consulta sobre envíos, pagos o garantía?",1892,167,no,,,test_prueba_N097
N098,ambiguedad,pedir_aclaracion_amable,no entiendo nada,"Tranqui, para eso estoy acá. Soy vendedor de Verifika Demo, tienda argentina de tecnología y periféricos gamer. ¿Qué estabas buscando? Decime producto, marca, presupuesto o lo que necesites y te ayudo.",1886,201,no,,,test_prueba_N098
N099,ruido,pedir_aclaracion,tres signos pregunta,¡Buenas! ¿Cómo va? Soy vendedor de Verifika Demo. ¿En qué te puedo ayudar? ¿Estás buscando algún producto en particular o tenés alguna consulta sobre la tienda?,1886,160,no,,,test_prueba_N099
N100,ruido_emoji,pedir_aclaracion,emojis solos carrito,¡Buenas! ¿En qué te puedo ayudar? ¿Estás buscando algún producto en particular para sumar al carrito?,1588,101,no,,,test_prueba_N100
